iter,M_lnCltot.1.,SD_lnCltot.1.,M_lnClmet.1.,SD_lnClmet.1.,M_lnkufrac.1.,SD_lnkufrac.1.,M_lnVdist.1.,SD_lnVdist.1.,M_lnVdistmet.1.,SD_lnVdistmet.1.,M_lnkgutabs.1.,SD_lnkgutabs.1.,M_lnFgluc.1.,SD_lnFgluc.1.,geomM_Cltot,geomSD_Cltot,geomM_Clmet,geomSD_Clmet,geomM_kufrac,geomSD_kufrac,geomM_Vdist,geomSD_Vdist,geomM_Vdistmet,geomSD_Vdistmet,geomM_kgutabs,geomSD_kgutabs,geomM_Fgluc,geomSD_Fgluc,Z score,Rand.indiv._Cltot,Rand.indiv._Clmet,Rand.indiv._kufrac,Rand.indiv._Vdist,Rand.indiv._Vdistmet,Rand.indiv._kgutabs,Rand.indiv._Fgluc
37000,0.166585,0.544995,3.41262,0.171189,-1.48337,0.409586,1.6554,0.630551,2.08543,0.251445,3.1218,0.0677634,-2.77195,0.821312,1.181263939,1.724599759,30.34464317,1.186715017,0.226871841,1.506194092,5.235173573,1.878645428,8.0480514,1.285882175,22.68717984,1.07011209,0.062539933,2.273480688,1.893532077,3.315307946,41.96231118,0.090788498,17.27686882,66.70457882,395.0419006,0.296185485
36250,0.384453,0.538626,5.47645,0.455648,-1.22948,0.394974,1.4586,0.489984,2.42498,0.16836,3.90342,0.174601,-2.72871,0.710097,1.468810662,1.713650688,238.9967611,1.577195074,0.292444609,1.484345597,4.299935403,1.632290103,11.30200338,1.183362544,49.57169473,1.190771004,0.065303477,2.034188565,-0.81971124,0.944532875,164.5065214,4.066540245,2.877594229,0.162119208,0.048554119,0.036487538
42050,0.464129,0.3241,2.44825,0.183216,-1.35185,0.431901,1.65681,0.503866,1.59916,0.553348,2.73399,0.0238228,-2.42004,0.754105,1.590628148,1.382785579,11.56808485,1.201073812,0.25876111,1.54018263,5.242560374,1.655107564,4.948873624,1.739065674,15.39418745,1.02410883,0.088918061,2.125708163,-0.116706562,1.531586924,11.32335595,1.803394579,4.943163601,1.442987379,0.744344157,0.081426948
33450,0.460125,0.49279,3.42882,0.00785385,-1.44388,0.275033,1.5885,0.382251,1.7453,0.342305,3.03637,0.0604704,-2.69157,0.570161,1.584272007,1.636876741,30.8402298,1.007884772,0.23601026,1.316574121,4.896398819,1.4655799,5.727619504,1.40818973,20.82949477,1.062336152,0.06777445,1.768551765,-0.461121303,1.262241405,30.72874152,2.562124575,4.105123883,0.629713699,0.261933535,0.052105572
47200,0.408942,0.402353,4.76095,0.332545,-1.47717,0.486902,1.44286,0.415406,1.78293,0.294323,2.83666,0.00151404,-2.85784,0.697664,1.505224415,1.495339094,116.8568872,1.394512651,0.228282815,1.627267129,4.232784285,1.5149857,5.947256376,1.34221737,17.05869424,1.001515187,0.057392594,2.009054071,1.273972795,2.513129467,178.5026207,0.247839878,7.185577865,13.01011739,37.16404302,0.139591491
35350,0.452083,0.548734,3.59242,0.0743551,-1.44616,0.470522,1.52665,0.613756,2.16045,0.160299,3.76608,0.122246,-2.62318,0.676739,1.571582385,1.731060108,36.32186858,1.077189247,0.23547277,1.600829608,4.602731815,1.847357057,8.675040548,1.173861803,43.21034784,1.130032055,0.072571717,1.967451401,0.258145999,1.810741603,37.02578166,1.102082511,5.392929026,2.050350028,2.987522608,0.086424633
35900,0.149943,0.389116,4.3617,0.281386,-1.25918,0.405031,1.46801,0.474736,2.52463,0.121536,3.28956,0.374992,-2.59269,0.778191,1.16176802,1.47567572,78.3902847,1.324964942,0.283886718,1.499348979,4.340588769,1.607589738,12.48627449,1.129230017,26.83105539,1.454979775,0.074818507,2.177529549,-0.761348319,0.863890018,63.27354061,3.910657726,3.023970021,0.165201918,0.11889566,0.041371443
42600,0.32743,0.369572,3.25445,0.144889,-1.58446,0.405548,1.70995,0.484606,2.11707,0.0138031,2.91847,0.14546,-2.37951,0.634415,1.38739793,1.447115117,25.90536267,1.155911257,0.205058495,1.500124343,5.528685036,1.62353521,8.306762981,1.013898803,18.51294098,1.156571471,0.092595938,1.885918556,0.735139146,1.820510296,28.81694481,0.468017041,7.894788363,4.807341034,9.88423974,0.147618107
25150,0.417736,0.449,3.32197,0.00482244,-1.52769,0.433255,1.36219,0.51575,2.14461,0.358666,2.70777,0.196343,-2.42409,0.567909,1.518519732,1.566744657,27.71489516,1.004834087,0.217036443,1.542269449,3.904735315,1.674894202,8.538710491,1.431418628,14.99579757,1.216944246,0.088558671,1.764573468,-0.841710238,1.040611065,27.60262572,5.579657047,2.52964239,0.235398797,0.124579062,0.054907528
27200,0.440802,0.617348,2.10691,0.0249459,-1.55733,0.435655,1.48547,0.424986,1.86831,0.281158,4.07155,0.496897,-2.21162,0.687929,1.553952989,1.854004696,8.222793556,1.025259652,0.210697884,1.545975341,4.417040934,1.529569006,6.477340439,1.324662884,58.64779626,1.643613218,0.109523077,1.989590821,-1.684899645,0.54915891,7.884341169,21.31902281,2.158495043,0.056883108,0.001723745,0.034365184
30000,0.503447,0.506858,3.40889,0.0388347,-1.70168,0.619296,1.44771,0.410061,2.05516,0.264249,4.01904,0.0211813,-2.95065,0.727404,1.654414219,1.660067061,30.23166848,1.039598624,0.182376873,1.857619817,4.253363153,1.506909704,7.808087067,1.302452467,55.64765842,1.021407216,0.052305696,2.069700685,0.460185827,2.089021695,30.77680059,0.848917714,5.136717519,3.35349976,6.492752452,0.07310131
49000,0.565073,0.494104,3.96333,0.266666,-1.36749,0.505881,1.59214,0.502243,1.8127,0.194959,4.63372,0.186167,-3.01307,0.606265,1.759576227,1.639029011,52.63230001,1.305604302,0.254745569,1.658445968,4.914254188,1.652423503,6.126967933,1.21526116,102.8961266,1.204623416,0.049140585,1.833570209,-1.787948152,0.727341383,32.67286831,19.12281679,2.002017768,0.047546143,0.000303939,0.016621797
40200,0.316876,0.628481,2.66832,0.281998,-1.38519,0.272927,1.54858,0.675253,2.03663,0.162372,3.86996,0.312084,-2.18989,0.70241,1.37283233,1.874760654,14.41573041,1.325776068,0.250276243,1.313804334,4.704784643,1.964529939,7.664735468,1.176297743,47.94046842,1.366269455,0.11192906,2.018611704,0.566836814,1.960348312,16.91442567,0.59914617,6.898736365,3.731494639,12.25237502,0.166670219
33250,0.535879,0.488039,3.32929,0.00147486,-1.5798,0.407036,1.52401,0.523466,1.90694,0.600221,2.3377,0.162679,-2.72334,0.528066,1.708949749,1.629118384,27.91851252,1.001475948,0.206016297,1.50235819,4.590596628,1.687867672,6.732455931,1.822521533,10.35738716,1.176658922,0.0656551,1.695649749,-0.875643251,1.114639399,27.8824804,5.991712163,2.902697653,0.343153249,0.151933519,0.041347744
45350,0.177958,0.561911,3.78658,0.0247406,-1.46984,0.488503,1.21098,0.504011,2.66239,0.090941,3.17276,0.0333235,-2.7963,0.677979,1.19477514,1.754021234,44.10530191,1.025049188,0.229962276,1.629874471,3.356772678,1.655347572,14.33049809,1.095204386,23.87328377,1.033884947,0.061035477,1.969892554,-1.105104268,0.642099345,42.91575712,8.271612382,1.923209284,0.057770469,0.031026701,0.02885311
49350,0.56126,0.426194,4.51866,0.157838,-1.4217,0.380107,1.55506,0.377205,1.56587,0.273694,4.60344,0.0979807,-2.89397,0.611792,1.752879738,1.531417841,91.71262069,1.170976481,0.241303452,1.462441062,4.735370639,1.45820321,4.786837674,1.314812408,99.82713099,1.102941498,0.055356012,1.843732409,-0.431112929,1.458665908,85.67953487,2.699374964,4.024666489,0.66940046,0.151583022,0.042522521
29750,0.089648,0.434526,3.87973,0.175406,-1.69014,0.46654,1.51012,0.464887,2.92356,0.203355,3.43888,0.0273954,-2.80648,0.528273,1.093789202,1.54423092,48.4111423,1.191729961,0.184493693,1.59446778,4.527274035,1.591834301,18.60741208,1.225507446,31.15204833,1.027774104,0.060417287,1.696000785,-0.564675107,0.855800479,43.8459607,4.140928282,3.482010593,0.235155906,0.147422225,0.044834264
